transaction_id,customer_id,date,time,transaction_type,amount,location,merchant_category,is_fraud
T00027219,CUST000760,2023-08-13,14:24:32,CREDIT,1551.64,Dallas,Technology,0
T00050670,CUST000834,2023-07-21,08:16:21,PAYMENT,624.01,San Jose,Cryptocurrency,1
T00007181,CUST000685,2023-07-07,08:19:44,PAYMENT,37.63,Houston,Travel,0
T00024430,CUST000772,2023-02-28,07:08:20,TRANSFER,1493.08,Phoenix,Retail,0
T00012907,CUST000958,2023-09-22,01:41:55,CASH_WITHDRAWAL,249.73,Houston,Travel,0
T00008302,CUST000145,2023-03-22,23:21:48,DEBIT,63.43,Chicago,Education,0
T00021330,CUST000085,2023-06-16,03:47:40,CREDIT,1015.76,Houston,Food,0
T00030593,CUST000914,2023-08-04,09:13:31,CASH_WITHDRAWAL,121.29,Philadelphia,Entertainment,0
T00025465,CUST000291,2023-12-22,23:45:40,TRANSFER,632.99,San Diego,Utilities,0
T00050678,CUST000142,2023-01-30,12:59:34,CASH_WITHDRAWAL,71.29,Dallas,Healthcare,1
T00033523,CUST000054,2023-03-20,01:17:36,CREDIT,755.63,San Antonio,Retail,0
T00003534,CUST000954,2023-11-02,02:15:42,PAYMENT,466.18,Phoenix,Technology,0
T00013727,CUST000827,2023-05-22,07:36:58,TRANSFER,744.32,Phoenix,Food,0
T00008384,CUST000114,2023-05-21,17:37:46,TRANSFER,932.33,Chicago,Healthcare,0
T00022873,CUST000165,2023-06-03,08:58:48,CASH_WITHDRAWAL,298.68,New York,Education,0
T00004454,CUST000396,2023-09-04,05:28:23,DEBIT,191.0,Phoenix,Travel,0
T00038298,CUST000880,2023-04-01,14:32:42,DEBIT,67.63,Phoenix,Travel,0
T00025721,CUST000543,2023-07-10,07:47:10,PAYMENT,494.33,San Antonio,Retail,0
T00017765,CUST000215,2023-03-06,22:14:13,TRANSFER,717.69,Dallas,Healthcare,0
T00039557,CUST000497,2023-03-31,08:16:01,CASH_WITHDRAWAL,55.87,New York,Education,0
T00037199,CUST000967,2023-07-23,22:13:40,TRANSFER,484.28,Chicago,Education,0
T00036660,CUST000085,2023-09-02,06:22:24,DEBIT,122.76,New York,Retail,0
T00002613,CUST000889,2023-10-02,07:16:37,TRANSFER,174.36,Philadelphia,Food,0
T00022560,CUST000700,2023-03-25,00:10:39,CREDIT,3208.9,San Antonio,Utilities,0
T00043095,CUST000356,2023-03-10,18:00:30,CASH_WITHDRAWAL,44.95,Houston,Education,0
T00009953,CUST000628,2023-12-27,04:19:13,DEBIT,125.17,Dallas,Healthcare,0
T00028522,CUST000419,2023-11-09,07:03:08,DEBIT,5.77,Los Angeles,Utilities,0
T00017959,CUST000853,2023-10-03,00:23:33,CASH_WITHDRAWAL,251.53,San Jose,Healthcare,0
T00042753,CUST000154,2023-01-29,14:47:03,TRANSFER,1388.25,San Diego,Food,0
T00034351,CUST000330,2023-05-23,11:28:36,CASH_WITHDRAWAL,212.01,Los Angeles,Travel,0
T00052043,CUST000125,2023-02-28,08:48:44,TRANSFER,30548.64,Philadelphia,Food,1
T00001617,CUST000598,2023-01-16,23:28:47,DEBIT,104.89,Philadelphia,Education,0
T00014219,CUST000137,2023-07-21,14:16:23,CREDIT,773.91,Dallas,Retail,0
T00012121,CUST000497,2023-08-02,20:21:56,TRANSFER,1791.25,Dallas,Food,0
T00009522,CUST000602,2023-10-21,20:59:52,CREDIT,4413.55,New York,Food,0
T00044288,CUST000845,2023-03-05,21:13:06,DEBIT,82.83,Phoenix,Technology,0
T00032333,CUST000929,2023-08-05,09:49:49,CASH_WITHDRAWAL,36.78,Houston,Food,0
T00028988,CUST000884,2023-01-22,18:25:01,CASH_WITHDRAWAL,149.86,New York,Retail,0
T00037697,CUST000172,2023-07-15,02:22:17,CREDIT,1269.25,New York,Technology,0
T00024005,CUST000364,2023-03-07,07:38:23,CASH_WITHDRAWAL,288.89,Houston,Entertainment,0
T00017693,CUST000809,2023-08-10,01:53:42,CASH_WITHDRAWAL,161.68,New York,Healthcare,0
T00021442,CUST000416,2023-03-09,21:51:04,CREDIT,2606.56,Philadelphia,Technology,0
T00026250,CUST000288,2023-05-16,19:33:36,DEBIT,51.64,Dallas,Food,0
T00018702,CUST000830,2023-04-17,22:21:12,CASH_WITHDRAWAL,249.49,New York,Technology,0
T00000405,CUST000781,2023-04-07,02:32:41,CREDIT,4378.36,Los Angeles,Technology,0
T00016603,CUST000361,2023-09-06,19:51:58,PAYMENT,274.21,Houston,Entertainment,0
T00004123,CUST000560,2023-06-05,02:16:13,DEBIT,140.42,Chicago,Retail,0
T00034192,CUST000849,2023-03-24,07:58:23,DEBIT,151.54,Philadelphia,Technology,0
T00038734,CUST000695,2023-01-08,15:16:11,CREDIT,4488.78,Los Angeles,Technology,0
T00008756,CUST000515,2023-02-10,23:48:18,CREDIT,204.16,Houston,Entertainment,0
T00002037,CUST000050,2023-04-29,04:11:21,PAYMENT,139.23,San Jose,Education,0
T00024331,CUST000860,2023-05-14,22:06:22,TRANSFER,518.51,Houston,Education,0
T00001022,CUST000041,2023-04-07,01:51:42,CREDIT,1594.14,San Diego,Education,0
T00042839,CUST000061,2023-04-06,23:57:24,DEBIT,30.33,San Diego,Travel,0
T00007434,CUST000907,2023-04-15,03:45:17,CASH_WITHDRAWAL,154.8,Chicago,Technology,0
T00010885,CUST000987,2023-12-23,20:50:54,TRANSFER,218.08,Philadelphia,Healthcare,0
T00038587,CUST000376,2023-11-05,17:51:24,CASH_WITHDRAWAL,184.88,Houston,Education,0
T00016650,CUST000491,2023-01-15,22:36:13,PAYMENT,312.1,Houston,Retail,0
T00029389,CUST000993,2023-12-07,20:16:35,PAYMENT,330.01,Los Angeles,Education,0
T00034119,CUST000765,2023-04-29,21:14:23,CREDIT,4907.87,New York,Technology,0
T00048654,CUST000472,2023-11-24,09:35:17,PAYMENT,14779.76,New York,Food,1
T00027724,CUST000997,2023-08-18,12:17:29,TRANSFER,692.18,Dallas,Travel,0
T00044444,CUST000621,2023-10-09,21:56:09,CREDIT,321.95,Phoenix,Entertainment,0
T00040078,CUST000999,2023-07-22,15:41:00,CREDIT,2718.56,Los Angeles,Technology,0
T00032080,CUST000571,2023-11-03,18:09:18,CREDIT,2984.55,Houston,Utilities,0
T00043731,CUST000498,2023-05-21,07:04:16,PAYMENT,130.24,Philadelphia,Entertainment,0
T00013305,CUST000245,2023-07-18,12:32:57,PAYMENT,24.36,San Antonio,Travel,0
T00001263,CUST000682,2023-05-04,02:07:47,CASH_WITHDRAWAL,61.42,San Diego,Entertainment,0
T00008539,CUST000033,2023-08-20,15:11:31,CREDIT,2267.23,Phoenix,Utilities,0
T00019968,CUST000733,2023-11-15,08:14:29,CREDIT,419.19,Phoenix,Education,0
T00037491,CUST000603,2023-05-21,02:45:28,PAYMENT,129.96,Los Angeles,Food,0
T00017435,CUST000044,2023-07-23,16:54:26,DEBIT,65.74,San Antonio,Technology,0
T00021146,CUST000839,2023-12-11,18:19:29,PAYMENT,62.29,Phoenix,Technology,0
T00042496,CUST000925,2023-12-10,06:58:17,DEBIT,56.29,San Jose,Utilities,0
T00041636,CUST000491,2023-05-06,23:15:41,CASH_WITHDRAWAL,209.56,San Diego,Travel,0
T00039092,CUST000351,2023-12-20,15:55:03,PAYMENT,180.22,San Diego,Travel,0
T00049127,CUST000454,2023-02-16,08:37:28,DEBIT,94.14,Los Angeles,Utilities,1
T00049866,CUST000836,2023-04-13,18:18:00,CREDIT,189.12,Philadelphia,Technology,1
T00010845,CUST000036,2023-11-22,14:50:55,TRANSFER,1007.21,Los Angeles,Entertainment,0
T00000395,CUST000736,2023-03-14,07:30:04,PAYMENT,370.94,Phoenix,Travel,0
T00016488,CUST000753,2023-04-16,10:10:38,DEBIT,21.3,Houston,Utilities,0
T00036075,CUST000684,2023-04-20,11:59:06,DEBIT,103.4,San Diego,Education,0
T00009260,CUST000793,2023-09-30,19:23:28,PAYMENT,17.39,Los Angeles,Travel,0
T00051506,CUST000549,2023-12-15,00:41:30,PAYMENT,76.88,Los Angeles,Travel,1
T00032099,CUST000715,2023-04-24,15:39:15,CREDIT,1700.25,San Diego,Education,0
T00025168,CUST000766,2023-02-19,02:59:12,DEBIT,93.77,San Jose,Retail,0
T00008938,CUST000308,2023-04-16,21:41:44,CASH_WITHDRAWAL,223.38,San Diego,Education,0
T00008950,CUST000797,2023-07-07,08:10:41,PAYMENT,264.2,Chicago,Education,0
T00044844,CUST000788,2023-03-29,13:13:17,PAYMENT,61.53,Houston,Retail,0
T00045680,CUST000425,2023-11-27,13:25:33,CASH_WITHDRAWAL,255.7,San Jose,Healthcare,0
T00031133,CUST000614,2023-10-03,09:39:33,TRANSFER,824.93,Houston,Healthcare,0
T00050761,CUST000430,2023-07-01,05:39:28,PAYMENT,750.43,San Diego,Cryptocurrency,1
T00052112,CUST000076,2023-10-04,20:58:01,PAYMENT,134.63,Los Angeles,Food,1
T00028475,CUST000126,2023-10-18,11:25:30,DEBIT,162.02,Houston,Healthcare,0
T00026868,CUST000636,2023-04-28,06:04:12,CASH_WITHDRAWAL,165.01,Philadelphia,Technology,0
T00030193,CUST000788,2023-10-01,22:52:41,CASH_WITHDRAWAL,297.56,Phoenix,Food,0
T00017279,CUST000133,2023-06-08,20:29:10,DEBIT,72.86,Houston,Retail,0
T00044504,CUST000848,2023-08-07,22:18:44,CREDIT,2918.94,Philadelphia,Technology,0
T00004250,CUST000617,2023-09-17,18:30:12,DEBIT,112.54,San Diego,Utilities,0
T00012196,CUST000245,2023-10-19,03:13:00,PAYMENT,196.39,San Antonio,Food,0
T00001225,CUST000288,2023-02-23,00:17:10,PAYMENT,427.31,San Diego,Education,0
T00006408,CUST000495,2023-01-04,00:34:42,CREDIT,156.19,Phoenix,Entertainment,0
T00021662,CUST000584,2023-10-14,03:00:59,TRANSFER,1487.14,Phoenix,Entertainment,0
T00004754,CUST000759,2023-12-28,21:51:21,CREDIT,663.03,Los Angeles,Technology,0
T00038471,CUST000431,2023-10-09,12:52:41,DEBIT,21.04,New York,Food,0
T00006955,CUST000061,2023-09-28,04:25:56,CASH_WITHDRAWAL,177.63,San Antonio,Technology,0
T00047185,CUST000274,2023-11-28,18:08:27,CREDIT,4211.0,Los Angeles,Education,0
T00008619,CUST000423,2023-06-22,02:35:29,PAYMENT,288.18,San Jose,Education,0
T00038717,CUST000340,2023-01-26,00:53:12,CREDIT,4032.68,San Jose,Healthcare,0
T00044239,CUST000037,2023-03-08,08:09:08,TRANSFER,1697.25,San Diego,Education,0
T00045432,CUST000993,2023-02-05,06:45:59,CASH_WITHDRAWAL,174.02,Philadelphia,Food,0
T00004860,CUST000200,2023-03-29,22:24:01,TRANSFER,580.74,Phoenix,Travel,0
T00015442,CUST000996,2023-03-11,02:47:36,CASH_WITHDRAWAL,177.86,Houston,Utilities,0
T00049908,CUST000923,2023-05-03,22:20:36,DEBIT,102.6,Houston,Utilities,1
T00042906,CUST000709,2023-05-03,09:48:16,DEBIT,83.06,Chicago,Education,0
T00012165,CUST000783,2023-11-01,19:55:47,CREDIT,524.61,Houston,Food,0
T00043156,CUST000511,2023-10-16,06:02:20,CASH_WITHDRAWAL,89.47,San Diego,Travel,0
T00022650,CUST000902,2023-09-30,03:29:11,CASH_WITHDRAWAL,203.88,Chicago,Technology,0
T00031514,CUST000542,2023-09-13,01:36:49,PAYMENT,269.04,Phoenix,Healthcare,0
T00029255,CUST000983,2023-12-08,00:42:16,TRANSFER,1583.84,Chicago,Technology,0
T00042660,CUST000817,2023-03-05,17:07:19,CASH_WITHDRAWAL,229.93,Los Angeles,Travel,0
T00010419,CUST000902,2023-07-26,00:39:12,CREDIT,4369.49,Los Angeles,Healthcare,0
T00032019,CUST000883,2023-06-29,22:51:50,PAYMENT,456.54,San Antonio,Retail,0
T00015467,CUST000397,2023-01-08,17:09:05,DEBIT,100.98,Dallas,Technology,0
T00036672,CUST000591,2023-06-23,15:37:45,CASH_WITHDRAWAL,222.41,San Diego,Healthcare,0
T00047200,CUST000181,2023-10-02,01:57:30,CREDIT,201.31,New York,Entertainment,0
T00009466,CUST000264,2023-12-10,20:53:49,CASH_WITHDRAWAL,158.57,San Antonio,Healthcare,0
T00014568,CUST000250,2023-10-23,22:15:57,CREDIT,4660.01,Chicago,Healthcare,0
T00018433,CUST000845,2023-08-17,05:15:55,PAYMENT,310.74,San Jose,Retail,0
T00018292,CUST000991,2023-09-21,03:41:19,CREDIT,201.7,Chicago,Utilities,0
T00036693,CUST000120,2023-01-29,04:20:01,PAYMENT,418.39,New York,Healthcare,0
T00026284,CUST000731,2023-01-24,10:10:53,PAYMENT,405.34,San Jose,Technology,0
T00020471,CUST000982,2023-11-14,19:52:35,DEBIT,44.92,Philadelphia,Education,0
T00028004,CUST000750,2023-06-22,20:04:19,PAYMENT,229.77,Phoenix,Travel,0
T00016489,CUST000087,2023-07-21,18:04:59,PAYMENT,88.03,Los Angeles,Education,0
T00024086,CUST000962,2023-05-01,22:44:26,CASH_WITHDRAWAL,242.84,Philadelphia,Retail,0
T00026451,CUST000719,2023-05-16,12:39:33,TRANSFER,1624.05,New York,Utilities,0
T00035556,CUST000161,2023-04-09,12:09:01,CASH_WITHDRAWAL,185.94,Houston,Entertainment,0
T00013093,CUST000944,2023-01-02,14:31:55,CREDIT,4674.36,Los Angeles,Utilities,0
T00017564,CUST000359,2023-11-22,03:45:51,DEBIT,176.55,New York,Education,0
T00017878,CUST000400,2023-06-26,20:56:44,TRANSFER,287.35,Dallas,Food,0
T00016445,CUST000632,2023-07-28,08:24:22,CASH_WITHDRAWAL,135.74,San Diego,Healthcare,0
T00014557,CUST000919,2023-11-08,04:36:02,CREDIT,3753.23,San Jose,Retail,0
T00046156,CUST000338,2023-11-29,05:13:35,TRANSFER,997.56,New York,Education,0
T00021806,CUST000563,2023-07-26,06:45:28,CREDIT,4999.79,Chicago,Technology,0
T00028069,CUST000796,2023-10-15,16:37:48,CASH_WITHDRAWAL,244.02,San Antonio,Education,0
T00038369,CUST000153,2023-09-06,23:30:43,PAYMENT,302.19,New York,Technology,0
T00034227,CUST000511,2023-11-01,09:49:18,DEBIT,32.75,Phoenix,Retail,0
T00026580,CUST000352,2023-12-20,10:36:56,CASH_WITHDRAWAL,236.62,Los Angeles,Food,0
T00039387,CUST000090,2023-07-01,18:06:20,TRANSFER,1691.01,Chicago,Travel,0
T00021742,CUST000973,2023-12-30,14:30:30,TRANSFER,641.48,Dallas,Entertainment,0
T00022758,CUST000242,2023-01-26,15:06:44,PAYMENT,199.07,New York,Utilities,0
T00005967,CUST000063,2023-01-04,00:21:02,CREDIT,1059.21,San Diego,Education,0
T00034954,CUST000875,2023-11-15,10:36:40,TRANSFER,1623.33,Chicago,Entertainment,0
T00038593,CUST000744,2023-01-08,15:06:45,CASH_WITHDRAWAL,166.07,San Antonio,Entertainment,0
T00010995,CUST000101,2023-10-30,18:57:57,TRANSFER,332.32,San Diego,Food,0
T00033220,CUST000861,2023-04-06,21:23:12,PAYMENT,268.32,Chicago,Entertainment,0
T00024687,CUST000847,2023-01-28,08:44:17,TRANSFER,1609.74,Dallas,Technology,0
T00023913,CUST000669,2023-08-10,12:19:21,DEBIT,170.83,New York,Healthcare,0
T00026162,CUST000351,2023-11-16,13:52:47,TRANSFER,1776.72,San Antonio,Education,0
T00031335,CUST000867,2023-03-27,16:49:08,PAYMENT,226.53,Houston,Healthcare,0
T00003889,CUST000658,2023-09-05,00:31:49,DEBIT,67.62,Phoenix,Education,0
T00010866,CUST000016,2023-06-02,23:36:21,TRANSFER,296.96,San Diego,Retail,0
T00016980,CUST000557,2023-06-30,19:36:42,TRANSFER,561.15,Dallas,Education,0
T00029427,CUST000243,2023-05-12,04:29:14,TRANSFER,1349.96,San Jose,Healthcare,0
T00038542,CUST000200,2023-02-09,01:51:31,CASH_WITHDRAWAL,141.72,Los Angeles,Entertainment,0
T00011055,CUST000842,2023-08-12,15:48:55,TRANSFER,1913.05,New York,Healthcare,0
T00005639,CUST000192,2023-09-14,14:03:59,PAYMENT,209.36,Chicago,Utilities,0
T00004849,CUST000407,2023-03-13,10:28:40,CASH_WITHDRAWAL,199.88,Chicago,Entertainment,0
T00003299,CUST000698,2023-07-23,15:38:20,PAYMENT,205.31,Chicago,Travel,0
T00000064,CUST000653,2023-04-12,17:36:00,TRANSFER,1495.4,Dallas,Education,0
T00042234,CUST000620,2023-07-03,13:03:53,DEBIT,116.67,San Antonio,Food,0
T00017932,CUST000197,2023-03-27,04:07:06,TRANSFER,1611.32,Philadelphia,Education,0
T00013672,CUST000189,2023-07-01,07:43:06,PAYMENT,297.48,Los Angeles,Food,0
T00019416,CUST000097,2023-01-08,15:19:31,PAYMENT,95.27,Philadelphia,Food,0
T00030755,CUST000734,2023-01-27,15:31:05,CREDIT,1097.32,Philadelphia,Utilities,0
T00034862,CUST000239,2023-01-13,05:40:36,TRANSFER,1732.79,Houston,Technology,0
T00050746,CUST000555,2023-12-07,20:51:33,DEBIT,111.38,Phoenix,Technology,1
T00006182,CUST000843,2023-10-11,00:44:19,CASH_WITHDRAWAL,211.3,Houston,Entertainment,0
T00015591,CUST000051,2023-08-10,13:16:36,DEBIT,190.46,Los Angeles,Healthcare,0
T00012661,CUST000370,2023-06-26,23:41:26,PAYMENT,488.16,Los Angeles,Education,0
T00003856,CUST000140,2023-10-30,10:48:13,PAYMENT,109.98,San Diego,Healthcare,0
T00020843,CUST000019,2023-08-17,11:41:58,TRANSFER,182.32,San Diego,Travel,0
T00010223,CUST000329,2023-06-19,19:52:28,DEBIT,127.08,Philadelphia,Food,0
T00040814,CUST000824,2023-09-22,14:16:09,TRANSFER,1427.27,New York,Food,0
T00018213,CUST000990,2023-01-29,23:47:50,TRANSFER,382.31,Phoenix,Food,0
T00037450,CUST000573,2023-07-15,21:59:56,CREDIT,3574.94,Philadelphia,Utilities,0
T00047419,CUST000581,2023-03-02,11:42:41,CREDIT,4693.24,Chicago,Entertainment,0
T00040829,CUST000743,2023-10-21,12:01:17,DEBIT,68.85,Chicago,Utilities,0
T00014258,CUST000863,2023-09-03,15:05:14,PAYMENT,102.98,Philadelphia,Utilities,0
T00022222,CUST000661,2023-09-21,20:26:52,CREDIT,4056.43,Chicago,Travel,0
T00015453,CUST000494,2023-08-04,17:36:15,PAYMENT,68.32,Chicago,Education,0
T00010437,CUST000468,2023-11-19,12:15:14,CREDIT,3964.72,San Diego,Entertainment,0
T00017868,CUST000654,2023-06-15,10:55:29,CASH_WITHDRAWAL,201.91,Dallas,Travel,0
T00015816,CUST000175,2023-04-03,01:56:44,CREDIT,503.87,Los Angeles,Travel,0
T00023765,CUST000054,2023-02-05,10:28:34,PAYMENT,268.04,San Jose,Technology,0
T00040513,CUST000639,2023-12-09,18:19:12,CASH_WITHDRAWAL,270.94,Phoenix,Healthcare,0
T00013696,CUST000724,2023-02-06,04:25:40,DEBIT,13.46,San Jose,Education,0
T00016462,CUST000203,2023-09-15,04:12:19,DEBIT,174.68,Dallas,Technology,0
T00021555,CUST000227,2023-09-16,01:00:11,DEBIT,149.73,Philadelphia,Technology,0
T00010110,CUST000353,2023-03-18,17:01:32,CASH_WITHDRAWAL,66.85,Dallas,Travel,0
T00048832,CUST000214,2023-09-07,08:03:54,CASH_WITHDRAWAL,84.96,Los Angeles,Travel,1
T00016943,CUST000999,2023-06-14,09:54:05,PAYMENT,426.82,San Diego,Education,0
T00040011,CUST000732,2023-10-20,16:02:34,DEBIT,102.45,San Antonio,Retail,0
T00026251,CUST000443,2023-03-17,20:42:59,DEBIT,136.81,Houston,Entertainment,0
T00028646,CUST000722,2023-11-06,15:13:11,DEBIT,32.65,San Antonio,Travel,0
T00044026,CUST000893,2023-01-17,11:19:32,CREDIT,3092.88,Dallas,Healthcare,0
T00036600,CUST000354,2023-03-29,04:40:26,CREDIT,2127.21,Chicago,Retail,0
T00010440,CUST000903,2023-03-08,02:00:13,CASH_WITHDRAWAL,166.23,Philadelphia,Utilities,0
T00009616,CUST000828,2023-04-29,06:28:16,TRANSFER,463.78,San Antonio,Food,0
T00025339,CUST000937,2023-06-05,19:31:53,DEBIT,45.04,Dallas,Food,0
T00008660,CUST000140,2023-12-01,07:58:30,DEBIT,50.32,Phoenix,Entertainment,0
T00000027,CUST000614,2023-05-06,21:21:12,DEBIT,8.8,Philadelphia,Utilities,0
T00040323,CUST000352,2023-01-29,19:41:06,PAYMENT,493.66,Houston,Travel,0
T00010967,CUST000183,2023-04-14,07:16:06,PAYMENT,257.67,San Antonio,Entertainment,0
T00020531,CUST000277,2023-11-26,00:15:26,TRANSFER,1741.21,San Diego,Travel,0
T00017189,CUST000529,2023-04-25,08:47:19,DEBIT,82.29,San Jose,Technology,0
T00046587,CUST000251,2023-09-13,09:38:51,TRANSFER,1601.57,San Antonio,Food,0
T00010534,CUST000241,2023-09-14,02:25:03,PAYMENT,303.33,New York,Retail,0
T00026129,CUST000805,2023-04-30,19:04:23,CASH_WITHDRAWAL,191.96,Houston,Food,0
T00023235,CUST000543,2023-03-12,00:06:59,DEBIT,85.69,San Jose,Utilities,0
T00042804,CUST000892,2023-03-26,02:37:16,CREDIT,3227.75,Los Angeles,Entertainment,0
T00035354,CUST000976,2023-05-17,11:33:58,CASH_WITHDRAWAL,162.32,San Diego,Healthcare,0
T00027313,CUST000763,2023-10-10,12:18:53,CASH_WITHDRAWAL,60.83,Phoenix,Education,0
T00045338,CUST000319,2023-09-30,17:46:40,CASH_WITHDRAWAL,273.7,Phoenix,Technology,0
T00014239,CUST000717,2023-05-27,09:47:15,DEBIT,162.56,Phoenix,Food,0
T00038883,CUST000768,2023-07-31,08:43:56,CASH_WITHDRAWAL,77.07,Dallas,Retail,0
T00048585,CUST000738,2023-10-11,13:35:38,CREDIT,96.65,San Diego,Travel,1
T00039483,CUST000684,2023-08-20,07:11:21,DEBIT,155.12,New York,Travel,0
T00038059,CUST000469,2023-08-30,18:37:09,PAYMENT,351.53,Phoenix,Utilities,0
T00005302,CUST000780,2023-08-03,15:58:28,CASH_WITHDRAWAL,63.48,New York,Entertainment,0
T00036999,CUST000647,2023-04-24,07:01:35,CASH_WITHDRAWAL,126.2,Los Angeles,Technology,0
T00015797,CUST000053,2023-01-11,14:06:28,TRANSFER,915.75,San Antonio,Retail,0
T00036695,CUST000256,2023-06-13,23:50:45,PAYMENT,497.63,Los Angeles,Healthcare,0
T00029527,CUST000596,2023-11-09,12:41:11,CASH_WITHDRAWAL,293.28,San Antonio,Retail,0
T00014776,CUST000095,2023-09-27,23:48:42,DEBIT,166.81,Houston,Entertainment,0
T00022787,CUST000748,2023-04-06,07:13:53,PAYMENT,428.22,Los Angeles,Travel,0
T00043741,CUST000700,2023-06-24,16:07:12,TRANSFER,835.51,Houston,Utilities,0
T00048734,CUST000075,2023-01-03,07:18:20,TRANSFER,42530.78,Chicago,Food,1
T00041257,CUST000635,2023-11-30,08:48:40,CASH_WITHDRAWAL,231.41,San Diego,Healthcare,0
T00047120,CUST000866,2023-01-12,15:35:42,DEBIT,12.04,San Jose,Entertainment,0
T00029393,CUST000093,2023-06-09,00:28:36,DEBIT,21.01,San Jose,Retail,0
T00007750,CUST000961,2023-04-15,09:48:41,DEBIT,153.84,San Antonio,Utilities,0
T00010047,CUST000267,2023-02-21,15:31:03,CASH_WITHDRAWAL,225.42,Chicago,Retail,0
T00005349,CUST000922,2023-05-09,14:23:02,DEBIT,29.25,New York,Entertainment,0
T00046052,CUST000004,2023-05-24,16:32:14,CASH_WITHDRAWAL,24.35,Phoenix,Utilities,0
T00036023,CUST000427,2023-10-24,09:20:32,DEBIT,9.66,Houston,Entertainment,0
T00021004,CUST000033,2023-10-08,22:10:28,PAYMENT,203.05,Chicago,Healthcare,0
T00003454,CUST000216,2023-10-14,05:02:21,CREDIT,3381.68,San Jose,Utilities,0
T00000362,CUST000846,2023-08-31,01:01:57,CREDIT,682.17,Los Angeles,Education,0
T00040300,CUST000080,2023-10-25,13:30:33,TRANSFER,1718.99,Houston,Food,0
T00050970,CUST000778,2023-12-13,06:26:26,TRANSFER,10567.45,New York,Healthcare,1
T00010753,CUST000043,2023-12-19,11:00:51,CASH_WITHDRAWAL,223.58,Chicago,Technology,0
T00013338,CUST000291,2023-04-17,03:58:41,CASH_WITHDRAWAL,59.45,San Jose,Technology,0
T00035092,CUST000221,2023-04-14,17:28:03,CASH_WITHDRAWAL,129.16,Dallas,Education,0
T00011167,CUST000943,2023-10-22,22:38:03,TRANSFER,196.56,Los Angeles,Retail,0
T00015802,CUST000459,2023-11-20,21:23:59,TRANSFER,535.67,Los Angeles,Retail,0
T00036080,CUST000447,2023-01-17,12:08:48,TRANSFER,1505.38,Dallas,Entertainment,0
T00038937,CUST000108,2023-04-08,13:19:06,PAYMENT,147.39,Dallas,Utilities,0
T00021825,CUST000294,2023-11-05,12:17:12,PAYMENT,287.91,Phoenix,Education,0
T00020557,CUST000787,2023-10-10,11:05:36,TRANSFER,659.69,San Diego,Entertainment,0
T00046019,CUST000582,2023-07-03,17:45:01,DEBIT,35.07,San Jose,Healthcare,0
T00023418,CUST000271,2023-10-02,16:23:17,CASH_WITHDRAWAL,55.71,Houston,Food,0
T00039669,CUST000775,2023-03-05,13:42:48,TRANSFER,1799.76,Houston,Technology,0
T00021725,CUST000834,2023-07-11,01:35:24,DEBIT,110.38,Los Angeles,Utilities,0
T00029612,CUST000241,2023-04-15,11:03:51,CREDIT,130.52,San Jose,Utilities,0
T00009808,CUST000270,2023-03-03,16:56:56,PAYMENT,184.55,Phoenix,Retail,0
T00016160,CUST000357,2023-05-25,16:13:10,CREDIT,1397.74,Los Angeles,Entertainment,0
T00032322,CUST000378,2023-06-17,20:56:29,DEBIT,155.9,Houston,Healthcare,0
T00052018,CUST000357,2023-01-29,02:40:59,CREDIT,111.14,San Antonio,Food,1
T00001128,CUST000584,2023-11-05,11:50:50,CASH_WITHDRAWAL,277.18,San Antonio,Healthcare,0
T00000022,CUST000995,2023-08-03,20:26:20,PAYMENT,343.34,Los Angeles,Utilities,0
T00039495,CUST000134,2023-01-19,06:37:52,TRANSFER,811.64,San Diego,Food,0
T00033262,CUST000527,2023-06-06,15:52:15,PAYMENT,262.99,New York,Entertainment,0
T00036181,CUST000190,2023-12-10,18:15:41,PAYMENT,394.91,San Jose,Healthcare,0
T00042432,CUST000963,2023-02-24,05:27:44,PAYMENT,150.18,San Jose,Travel,0
T00011576,CUST000285,2023-09-26,22:24:55,PAYMENT,230.29,San Antonio,Utilities,0
T00020886,CUST000145,2023-02-01,01:17:02,TRANSFER,1320.6,San Jose,Food,0
T00003980,CUST000315,2023-09-24,09:59:55,DEBIT,54.71,Philadelphia,Utilities,0
T00015457,CUST000964,2023-10-04,08:47:28,DEBIT,180.46,Philadelphia,Food,0
T00010774,CUST000456,2023-06-08,06:59:51,TRANSFER,1189.17,Los Angeles,Retail,0
T00018547,CUST000627,2023-07-12,12:24:25,CASH_WITHDRAWAL,164.54,San Diego,Technology,0
T00038538,CUST000726,2023-05-24,07:26:24,DEBIT,89.46,San Jose,Healthcare,0
T00019280,CUST000024,2023-08-21,17:44:06,PAYMENT,384.27,Phoenix,Education,0
T00027408,CUST000289,2023-09-14,02:11:00,CREDIT,4298.71,Dallas,Healthcare,0
T00031817,CUST000741,2023-05-27,18:48:26,PAYMENT,240.41,San Antonio,Technology,0
